Project_ID,Project_Name,project_letter,Stage,Center,Group_ES,Value,Mean,SD,n,Subgroup,Treatment,planned_EU_total,planned_EU_per_group
"C","C","C","confirmatory","Center_2","Ctrl",10.9709199578098,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Ctrl",9.24879425666045,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Ctrl",8.87624727290043,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Ctrl",8.15407836985674,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Ctrl",10.0197962591177,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Ctrl",9.18228045260182,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Ctrl",7.22350942240051,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Ctrl",9.47080952304107,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Ctrl",8.10540344203334,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Ctrl",11.4790426559232,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Ctrl",11.7935574171344,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Ctrl",9.30799822577832,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",12.9298835061516,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",8.09793878050573,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",10.9677733190739,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",11.7336980713421,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",8.48694520888473,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",11.2224402718565,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",12.1784144461466,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",13.6900260081349,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",13.9250559369685,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",13.3686188588329,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",9.20945130040107,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",13.6992860912667,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",11.1068855671456,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",14.4325004770419,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",12.4394568090193,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",12.1499990538825,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",7.71916303230017,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",14.9419444730329,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_2","Treated",10.3244647876154,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",11.7728433533161,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",12.4020851035572,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",12.6336113625869,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",9.61391916366841,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",11.101152498639,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",5.82245411244824,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",9.95018041294634,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",11.7769153028009,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",9.32513769733264,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",7.93857789068668,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",14.0049654605857,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",10.1334017418604,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",13.7337036894137,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",7.29819462793858,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",10.0419671727085,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",12.4998291419384,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",8.56951562555441,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",8.49462206356452,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",11.6934771820974,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",11.8515411840622,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",9.35833883812029,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",7.39805273270629,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Ctrl",14.919136020643,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",13.3797618252258,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",8.5910689023885,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",14.2107442693671,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",11.3722943706282,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",11.3066145090426,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",14.0768809545964,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",13.4070478055138,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",11.7886573319925,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",9.48270274387966,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",15.3688714161882,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",13.8227825835919,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",13.6748530145586,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",11.4162525681425,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",12.6412021604506,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",9.2604484782747,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",12.5824593165204,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",14.7710909371635,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",12.3380904713055,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"C","C","C","confirmatory","Center_3","Treated",14.1378425683505,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"C","C","C","exploratory","Center_1",NA,NA,NA,NA,NA,NA,"DummyTreatment",29,28
"D","D","D","exploratory","Center_1","Ctrl",7.12032588219277,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Ctrl",7.98766770657539,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Ctrl",8.11928994689179,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Ctrl",10.1069026643076,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Ctrl",8.85210900871662,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Ctrl",10.4410976601511,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Ctrl",8.33096853102336,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Ctrl",9.73929167547599,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Ctrl",11.1346588835719,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Ctrl",12.4169336400479,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Ctrl",10.2544392968056,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Ctrl",8.09718091361775,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Ctrl",8.67497112200336,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Ctrl",10.6891897087776,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Ctrl",7.8402915582756,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Ctrl",10.4193052084189,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Treated",11.6401875379049,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Treated",14.0298863454873,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Treated",8.01450302262284,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Treated",11.1454414255891,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Treated",12.2332745671654,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Treated",10.2135848598901,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Treated",12.6678058849985,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Treated",12.8228598412315,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Treated",11.933927681448,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Treated",7.06820361247995,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Treated",17.1429162917333,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Treated",11.5894014850636,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1","Treated",13.3023865631753,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",11.3882835728928,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",10.5731423347407,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",6.0038653734654,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",12.299556478498,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",12.8717210951851,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",9.04111985047813,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",14.5782126755605,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",3.92443570471625,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",7.91294810530443,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",10.4930056090862,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",10.1401298045863,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",7.03242418449591,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",13.2634541809611,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",8.64728334821932,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",7.07248424072421,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",9.9490450330509,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",12.435827024891,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",8.34335408094219,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Ctrl",8.56374855936217,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Treated",12.3494527939637,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Treated",9.88996591479464,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Treated",12.9522665566053,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Treated",14.7571402739185,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Treated",12.9124728063596,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Treated",9.72882305925131,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Treated",11.1287090606162,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Treated",12.6922072391072,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Treated",10.7059087373635,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Treated",7.68470732996945,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_1","Treated",13.7685016400564,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Ctrl",5.84023761721475,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Ctrl",12.7479158856694,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Ctrl",10.2136274024434,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Ctrl",9.9469926613509,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Ctrl",9.53271184543473,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Ctrl",8.83767325323151,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Ctrl",8.70864946387394,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Ctrl",9.31424586614566,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Ctrl",6.65054148734258,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Treated",11.9423168941434,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Treated",13.3413919374679,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Treated",8.69890691314978,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Treated",11.3004915215775,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Treated",13.512812877091,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Treated",10.9223816800448,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Treated",12.4545838433459,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Treated",12.9844571401289,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Treated",12.5356700306634,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Treated",13.3065153589428,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Treated",11.7545826780452,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Treated",11.1726469728158,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Treated",6.71370209594204,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","confirmatory","Center_2","Treated",11.8141179630411,NA,NA,NA,NA,"DummyTreatment",NA,NA
"D","D","D","exploratory","Center_1",NA,NA,NA,NA,NA,NA,"DummyTreatment",52,29
"E","E","E","exploratory","Center_1","Ctrl",10.8097813240329,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",7.40511462921943,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",11.2641681545878,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",7.64931519297182,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",8.73025802278201,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",5.28344199544004,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",7.74763932145279,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",11.2039156402674,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",11.1368897059874,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",9.67800493911013,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",7.65183994808549,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",12.4426815472417,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",6.55214980918972,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",9.84251723687021,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",8.77930267087476,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",7.59158060949969,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",10.2413829026833,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",8.08984342734828,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Ctrl",10.1374459847677,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",7.55002460702518,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",14.4713869246003,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",9.51791100638302,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",12.9095385379653,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",13.3198052762852,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",11.6002203437971,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",10.7097720862804,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",12.3306420424841,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",12.8776374014289,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",13.7666056398974,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",7.8953260321961,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",8.72724146388195,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",14.8608046823764,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",14.0932576942231,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",12.8705778978154,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",13.4303568142221,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",13.834349835282,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",6.67815440306864,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",14.2205541932776,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1","Treated",11.0300248068753,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Ctrl",10.1576260773487,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Ctrl",9.06210304633528,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Ctrl",6.54233401845496,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Ctrl",12.1303087941881,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Ctrl",10.9605635321273,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Ctrl",10.2749980771347,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Ctrl",11.5779149003224,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Ctrl",8.34584016795525,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Ctrl",10.4878883028527,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Ctrl",8.00027394994099,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Ctrl",12.2828300112277,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Ctrl",6.0341765005135,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Ctrl",9.95098650301174,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Ctrl",9.58369506400445,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",11.5212968657238,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",11.5719175200292,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",12.3033610090186,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",15.4246099546386,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",11.3477122149893,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",12.7460093116098,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",11.5446318702089,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",12.0409014170501,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",12.6281153270125,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",14.656429392074,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",12.2426367549816,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",13.4256846400622,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",13.5577200595671,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",13.8295465417113,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",10.8512108956312,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",15.2537624283894,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",11.238086521412,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_1","Treated",11.7884316647005,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Ctrl",10.6484212148197,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Ctrl",11.3954740112867,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Ctrl",7.95485387314845,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Ctrl",9.66345848237879,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Ctrl",8.4810217129821,NA,NA,NA,NA,"DummyTreatment",NA,NA
